item_id,item_idx,text_clean
twitter15_514535408126795776,370,quite a design flaw rt @user if you sit with your iphone 6 plus in your pocket it bends beyond repair url
twitter15_514540926640087040,371,the iphone 6 plus really does have a bending problem url url
twitter15_514546272972574721,372,if you put an iphone 6 in your pocket it may not come out the same shape url
twitter15_514550436377137152,373,iphone 6 plus owners are complaining that their phones are actually bending url url
twitter15_514555852351479808,374,dubbed bendgate iphone 6 plus users report the aluminium body is bending in pants pockets url url
twitter15_515519742355185664,375,vaughn foods co worker who witnessed murder tells news9 murder suspect alton nolen was shouting islamic phrases fbi investigating
twitter15_515538937058971648,376,update photo of suspect alton nolen in moore okla beheading released url url
twitter15_515717938025078784,378,let s stop calling her the lady who was beheaded etc that dehumanizes her she was colleen hufford people loved her she had a life
twitter15_515918632178577408,379,groundbreaking female pilot who bombed isis is now disowned by her family url url
twitter15_516313006427602944,380,incredible rt @user hands up don t shoot has travelled from ferguson missouri to hongkong url
twitter15_516321020815228929,381,beheading suspect attended same mosque as 9 11 terrorist moore oklahoma alton nolen the man who beheaded url
twitter15_516345893139001346,382,hands up don t shoot is being used by tens of thousands as a form of protest in hong kong powerful url
twitter15_516358319317852160,383,hands up don t shoot is being used by tens of thousands as a form of protest in hong kong powerful via @user url
twitter15_516361247223058432,384,hong kong hands up don t shoot emulation of ferguson protests is such a powerful image url
twitter15_516371936604352513,385,oh my rt @user hong kong hands up don t shoot emulation of ferguson protests is such a powerful image url
twitter15_516377014790782977,386,protestors in hong kong mimicking the hands up don t shoot of ferguson demonstrations alex ogle getty url
twitter15_516386101766782976,387,some authoritarian americans are pissed that i m helping this hong kong hands up don t shoot picture go viral url
twitter15_516390549012480001,388,rt @user hong kong hands up don t shoot emulation of ferguson protests is such a powerful image url
twitter15_516394449065496577,389,hong kong s protesters are using the hands up don t shoot gesture from ferguson url
twitter15_516395112201736192,390,hands up don t shoot hong kong edition url url
twitter15_516411927506206721,391,hong kong s protesters are using the hands up don t shoot gesture from ferguson missouri handsupdontshoot url
twitter15_516414874348298240,392,the globalisation of civil disobedience hongkong s protesters use the ferguson hands up don t shoot gesture url
twitter15_516420964834611201,393,from ferguson to hongkong hongkongdemocracy protests adopt hands up don t shoot url
twitter15_516423807394131968,394,beautiful global solidarity in hongkong where protesters are marching with hands up don t shoot gesture ferguson url
twitter15_516425769560866817,395,hong kong s pro democracy protesters use hands up don t shoot symbol of ferguson via @user occupycentral url
twitter15_516434071631974400,396,breaking show of solidarity from hongkong to ferguson hands up don t shoot url
twitter15_516435293235183617,397,no connection between hong kong protesters and ferguson hands up don t shoot url url
twitter15_516475930097643520,398,breaking show of solidarity from hongkong to ferguson hands up don t shoot hong kong protests url
twitter15_516539137646542848,399,hong kong s protesters are using the hands up don t shoot gesture from ferguson url url
twitter15_516545908813475841,400,hongkong s protesters are using the hands up don t shoot gesture from ferguson url url
twitter15_516636338679197697,401,kfc ban wipes because they offend muslims url ban islam instead why are there halal only kfc s url
twitter15_516705572373397504,403,fierce fighting reported on the outskirts of baghdad as isis jihadists fight one mile from western city boundary so much for airstrikes
twitter15_516727880571572225,404,hong kong s protesters are using the hands up don t shoot gesture from ferguson url url
twitter15_516729950091493376,405,on cnn alton nolen s mother the oklahoma man who beheaded a coworker said there are two sides to every story he cut a woman s head off
twitter15_516804849619705859,406,coming 2 america soon @user bans alcohol based wet wipes so muslims aren t offended url tcot url
twitter15_516856061182345216,407,leicester kfc refusing hand wipes to a customer because they anti islamic what s next a separate door for woman sharia sauce @user arses
twitter15_516861311725342722,408,report nasty ios 8 bug could erase your icloud drive documents url
twitter15_516978780171436032,409,okla beheading victim colleen hufford rest in peace beheading jihad jahkeemyisrael url url
twitter15_517003426832453633,410,let s please remember the victim in the ok beheading colleen hufford rt victim was loving grandma url via @user
twitter15_517034091028676608,411,this little ios 8 bug deletes all your icloud data if you try and reset your settings url url
twitter15_517038566061658114,412,a new ios 8 bug is deleting users icloud documents url url
twitter15_517051126466625536,413,colleen hufford was a white woman hardly worth a mention from pres obama unlike ferguson url url
twitter15_517053056211357696,414,cdc has confirmed that the patient in dallas has tested positive for the ebola virus we ll have more coming up on khou 11 news at 4 p m
twitter15_517416417164263424,415,oklahoma beheading suspect alton nolen ordered held without bond url url
